sep=;
Variations;Start node;End node;Path;Weight;Path length;Search duration
Degree;Q118616;Q1009676;Q118616,<P31,Q31615,P31>,Q662059,P276>,Q957491,<P710,Q278954,<P410,Q56923,P410>,Q239785,<P607,Q1080711,P361>,Q178510,P607>,Q768748,<P19,Q922904,P131>,Q135647,<P131,Q548293,P150>,Q184228,<P150,Q762646,P131>,Q1009676;2.0,2.0,190.0,2.0,6.0,1.0091833397460561,11.0,1.0116121585225086,8.0,1.0040361677568295,13.0,1.0040361677568295,9.0,1.0199663332050788,7.0,1.0423316660253943,5.0,1.0199663332050788,5.0,1.3253453251250482,5.0,1.2925711812235474,10.0,1.2925711812235474,37.0,1.0888851481338977,37.0,1.0888851481338977,23.0,1.2925711812235474,2.0;16;1543
Degree;Q104510;Q423829;Q104510,<P19,Q2795,P19>,Q1576141,<P20,Q522349,P20>,Q870961,<P509,Q133212,P1542>,Q187661,P31>,Q410066,<P527,Q623,P527>,Q423829;5.0,1.3253453251250482,782.0,1.3253453251250482,9.0,1.1566323585994613,16.0,1.1566323585994613,12.0,1.012475952289342,12.0,1.000257791458253,4.0,2.0,4.0,1.0243353212774144,1928.0,1.0243353212774144,2.0;10;2174
Degree;Q1205801;Q123060;Q1205801,<P171,Q240034,P171>,Q137528,P1990>,Q739792,<P1990,Q379732,P1990>,Q649904,<P1990,Q7369,P138>,Q167277,<P176,Q381202,P176>,Q381216,<P516,Q796517,P516>,Q165158,<P137,Q678503,P241>,Q107523,<P19,Q317819,P19>,Q1560317,<P39,Q177529,P39>,Q123060;4.0,1.044128510965756,20.0,1.044128510965756,6.0,1.000971527510581,24.0,1.000971527510581,13.0,1.000971527510581,6.0,1.000971527510581,12.0,1.0215371296652558,4.0,1.0107195075028856,35.0,1.0107195075028856,5.0,1.0004655636783377,7.0,1.0004655636783377,4.0,1.0115419392073874,23.0,1.0059359368988072,9.0,1.3253453251250482,9.0,1.3253453251250482,8.0,1.029264140053867,12.0,1.029264140053867,10.0;18;1111
Degree;Q178360;Q1092045;Q178360,<P937,Q28218,P19>,Q326239,<P108,Q527341,<P113,Q1360523,P113>,Q371306,P137>,Q277491,P121>,Q1191485,<P159,Q858352,<P131,Q15701,P19>,Q1092045;13.0,1.0606031165833012,163.0,1.3253453251250482,9.0,1.0401308195459793,13.0,1.0013110811850712,9.0,1.0013110811850712,16.0,1.0115419392073874,9.0,1.0011369757599076,8.0,1.0264794151596768,32.0,1.2925711812235474,131.0,1.3253453251250482,10.0;11;1865
Degree;Q1147817;Q1305096;Q1147817,<P735,Q1221747,P735>,Q274527,P161>,Q1199839,<P921,Q7372,P171>,Q47966,P171>,Q133317,P171>,Q300698,P171>,Q311682,P171>,Q312293,<P141,Q719675,P141>,Q1305096;3.0,1.0998143516737207,122.0,1.0998143516737207,14.0,1.1394940361677568,22.0,1.006919007310504,23.0,1.044128510965756,4.0,1.044128510965756,7.0,1.044128510965756,4.0,1.044128510965756,5.0,1.044128510965756,4.0,1.019564255482878,1612.0,1.019564255482878,3.0;12;2156
Degree;Q704356;Q1391968;Q704356,P84>,Q385910,<P825,Q42887,P417>,Q455741,<P131,Q753219,P131>,Q244816,<P31,Q811979,P360>,Q1391968;12.0,1.0026750673335898,8.0,1.0003549442093114,27.0,1.0016246633320507,7.0,1.2925711812235474,28.0,1.2925711812235474,8.0,2.0,3024.0,1.0161812235475183,2.0;8;2216
Degree;Q282060;Q278599;Q282060,<P131,Q156990,P131>,Q1028045,<P186,Q1517523,<P524,Q576789,<P361,Q731293,P527>,Q65955,P2348>,Q19849,<P1435,Q174945,P1435>,Q937070,<P31,Q1172599,P31>,Q278599;3.0,1.2925711812235474,78.0,1.2925711812235474,4.0,1.0051683339746056,6.0,1.000021161985379,11.0,1.0423316660253943,14.0,1.0243353212774144,14.0,1.0043872643324356,5.0,1.0066477491342825,23.0,1.0066477491342825,4.0,2.0,13.0,2.0,2.0;12;252
Degree;Q161508;Q483127;Q161508,<P171,Q146130,P180>,Q431571,<P180,Q209644,P180>,Q549847,<P180,Q1150,P138>,Q128,P3025>,Q482485,<P131,Q36929,P20>,Q14356,<P102,Q483127;3.0,1.044128510965756,51.0,1.006631396691035,36.0,1.006631396691035,11.0,1.006631396691035,18.0,1.006631396691035,12.0,1.0215371296652558,12.0,1.0000105809926896,16.0,1.2925711812235474,16.0,1.1566323585994613,29.0,1.0501616006156214,7.0;11;696
Degree;Q282783;Q333289;Q282783,<P1995,Q83042,P1995>,Q498916,<P279,Q220322,P279>,Q244438,P1050>,Q243705,<P39,Q910308,P39>,Q333289;1.0,1.001876683339746,204.0,1.001876683339746,3.0,1.0386658330126972,13.0,1.0386658330126972,14.0,1.001897845325125,22.0,1.029264140053867,47.0,1.029264140053867,13.0;8;657
Degree;Q130639;Q1187088;Q130639,<P131,Q663532,P131>,Q816825,P19>,Q890925,<P509,Q1036696,P509>,Q827486,<P20,Q491116,<P138,Q734742,<P19,Q491894,<P47,Q512937,P47>,Q502707,P19>,Q982432,<P20,Q1202211,P138>,Q1130460,<P131,Q156291,P131>,Q1187088;3.0,1.2925711812235474,74.0,1.2925711812235474,15.0,1.3253453251250482,6.0,1.012475952289342,15.0,1.012475952289342,13.0,1.1566323585994613,4.0,1.0215371296652558,11.0,1.3253453251250482,8.0,1.331686225471335,13.0,1.331686225471335,8.0,1.3253453251250482,7.0,1.1566323585994613,21.0,1.0215371296652558,5.0,1.2925711812235474,132.0,1.2925711812235474,2.0;16;1877
Degree;Q1031971;Q1531132;Q1031971,<P31,Q898771,P31>,Q27454,<P138,Q57587,<P607,Q73194,P607>,Q335013,<P27,Q27,P17>,Q1531132;7.0,2.0,35.0,2.0,8.0,1.0215371296652558,11.0,1.0199663332050788,5.0,1.0199663332050788,16.0,1.3856579453636013,3041.0,1.3971017699115045,1.0;8;2208
Degree;Q84883;Q1377540;Q84883,<P31,Q4022,P31>,Q1270761,P138>,Q1135768,P19>,Q1383662,<P166,Q1115570,P166>,Q1115664,<P607,Q748780,P607>,Q81114,<P19,Q1377540;2.0,2.0,13016.0,2.0,6.0,1.0215371296652558,21.0,1.3253453251250482,11.0,1.0731338976529434,6.0,1.0731338976529434,16.0,1.0199663332050788,19.0,1.0199663332050788,17.0,1.3253453251250482,6.0;10;1112
Degree;Q837986;Q1158780;Q837986,<P19,Q16967,P20>,Q1069914,<P106,Q1275898,P119>,Q222390,P180>,Q860919,<P180,Q105507,P180>,Q115913,<P180,Q763457,P180>,Q1144812,<P793,Q1417098,P793>,Q1158780;7.0,1.3253453251250482,74.0,1.1566323585994613,7.0,1.4119863409003464,5.0,1.0125769526741055,16.0,1.006631396691035,16.0,1.006631396691035,5.0,1.006631396691035,13.0,1.006631396691035,5.0,1.006631396691035,16.0,1.0025115429011158,22.0,1.0025115429011158,19.0;12;394
Degree;Q1471265;Q85959;Q1471265,P54>,Q75573,<P54,Q753618,P54>,Q537903,<P54,Q609885,P466>,Q1535913,P115>,Q843129,<P118,Q219007,P118>,Q376846,<P159,Q44811,<P131,Q307022,<P31,Q788046,P31>,Q1140829,<P47,Q1727,P131>,Q52242,<P206,Q745937,P403>,Q847517,P403>,Q85959;30.0,1.220490573297422,11.0,1.220490573297422,7.0,1.220490573297422,7.0,1.220490573297422,8.0,1.0024595998460946,8.0,1.0020238553289726,7.0,1.0041669873028087,24.0,1.0041669873028087,8.0,1.0264794151596768,8.0,1.2925711812235474,4.0,2.0,24.0,2.0,11.0,1.331686225471335,40.0,1.2925711812235474,15.0,1.0048691804540208,18.0,1.0089688341669873,20.0,1.0089688341669873,4.0;18;1811
Degree;Q1125695;Q858390;Q1125695,P58>,Q1093283,<P57,Q744326,P57>,Q627931,<P161,Q224021,<P19,Q986171,P150>,Q113823,P47>,Q111913,<P138,Q182882,<P184,Q931286,P138>,Q514515,<P171,Q739200,P171>,Q858390;17.0,1.017391304347826,27.0,1.0177856868026165,24.0,1.0177856868026165,25.0,1.1394940361677568,24.0,1.3253453251250482,10.0,1.0888851481338977,18.0,1.331686225471335,13.0,1.0215371296652558,21.0,1.0031146594844171,20.0,1.0215371296652558,7.0,1.044128510965756,16.0,1.044128510965756,4.0;13;1581
Degree;Q452042;Q1158175;Q452042,P170>,Q343981,<P131,Q127063,P190>,Q209423,P2789>,Q921422,<P2789,Q26943,P19>,Q512906,<P54,Q1468366,<P118,Q1158138,P3450>,Q1158175;6.0,1.0041871873797614,4.0,1.2925711812235474,39.0,1.0360859946133127,16.0,1.001216814159292,13.0,1.001216814159292,33.0,1.3253453251250482,10.0,1.220490573297422,21.0,1.0041669873028087,9.0,1.0032858791843016,3.0;10;284
Degree;Q846262;Q19595;Q846262,<P31,Q43229,P31>,Q1325334,P108>,Q954437,<P19,Q123360,P19>,Q351416,<P54,Q19595;1.0,2.0,2436.0,2.0,2.0,1.0401308195459793,11.0,1.3253453251250482,10.0,1.3253453251250482,11.0,1.220490573297422,84.0;7;1353
Degree;Q531896;Q555810;Q531896,P400>,Q672380,<P86,Q1402768,P86>,Q1054911,<P123,Q800120,<P159,Q303046,P47>,Q1508016,<P47,Q852607,P190>,Q61302,P19>,Q1038734,<P54,Q1047634,<P127,Q555810;8.0,1.011156213928434,15.0,1.016235090419392,13.0,1.016235090419392,14.0,1.0054626779530589,11.0,1.0264794151596768,11.0,1.331686225471335,7.0,1.331686225471335,9.0,1.0360859946133127,45.0,1.3253453251250482,10.0,1.220490573297422,10.0,1.009128510965756,6.0;12;630
Degree;Q984188;Q1216280;Q984188,<P641,Q166788,P641>,Q271497,<P735,Q1533508,P735>,Q542102,<P264,Q288810,P264>,Q1269780,<P136,Q185298,P136>,Q1216280;4.0,1.113674490188534,810.0,1.113674490188534,6.0,1.0998143516737207,14.0,1.0998143516737207,8.0,1.024170834936514,45.0,1.024170834936514,4.0,1.0944113120430936,28.0,1.0944113120430936,2.0;9;708
Degree;Q92107;Q770434;Q92107,P31>,Q1072990,P361>,Q587003,<P279,Q2915,P31>,Q987965,<P279,Q830,P1990>,Q220027,<P1990,Q764797,<P171,Q271218,P171>,Q245183,P1990>,Q647587,<P1990,Q506518,<P171,Q177601,P171>,Q770434;5.0,2.0,5.0,1.0423316660253943,3.0,1.0386658330126972,2.0,2.0,2.0,1.0386658330126972,45.0,1.000971527510581,12.0,1.000971527510581,4.0,1.044128510965756,12.0,1.044128510965756,7.0,1.000971527510581,26.0,1.000971527510581,7.0,1.044128510965756,25.0,1.044128510965756,4.0;14;681
Degree;Q1231223;Q653253;Q1231223,<P131,Q12404,P131>,Q688537,<P31,Q1129474,P31>,Q653732,<P17,Q36,P17>,Q653253;3.0,1.2925711812235474,204.0,1.2925711812235474,6.0,2.0,41.0,2.0,10.0,1.3971017699115045,18071.0,1.3971017699115045,2.0;7;2325
Degree;Q690662;Q1492195;Q690662,<P19,Q8678,P20>,Q370782,<P27,Q28,P17>,Q1492195;8.0,1.3253453251250482,1137.0,1.1566323585994613,11.0,1.3856579453636013,20696.0,1.3971017699115045,1.0;5;2333
Degree;Q924279;Q1474257;Q924279,<P19,Q852725,<P31,Q487967,P361>,Q657461,P504>,Q1129559,<P31,Q216057,P31>,Q777321,<P504,Q1707,P19>,Q1474257;5.0,1.3253453251250482,13.0,2.0,24.0,1.0423316660253943,61.0,1.0005367449018854,4.0,2.0,18.0,2.0,8.0,1.0005367449018854,1900.0,1.3253453251250482,5.0;9;2180
Degree;Q181859;Q833488;Q181859,<P171,Q3600,<P171,Q3536,<P171,Q3406,P171>,Q1304155,<P31,Q765940,P31>,Q473745,P427>,Q952036,<P788,Q186517,P788>,Q631566,<P787,Q429220,P462>,Q23775,<P138,Q919050,P131>,Q1049240,<P607,Q79791,P361>,Q635213,<P276,Q767222,<P131,Q5727,P131>,Q954587,<P47,Q833488;3.0,1.044128510965756,25.0,1.044128510965756,12.0,1.044128510965756,77.0,1.044128510965756,5.0,2.0,9.0,2.0,5.0,1.000160638707195,11.0,1.0002529819161217,16.0,1.0002529819161217,5.0,1.0001943055021163,24.0,1.0051644863409004,9.0,1.0215371296652558,9.0,1.2925711812235474,5.0,1.0199663332050788,15.0,1.0423316660253943,2.0,1.0091833397460561,6.0,1.2925711812235474,82.0,1.2925711812235474,11.0,1.331686225471335,17.0;20;1632
Degree;Q478844;Q1524842;Q478844,<P31,Q217295,<P366,Q132612,P361>,Q154262,P279>,Q967632,<P279,Q169031,P279>,Q1432712,<P361,Q485027,P3828>,Q60062,<P31,Q162244,P31>,Q191479,<P119,Q18473,P47>,Q66839,P19>,Q1524842;1.0,2.0,58.0,1.0025365525202001,12.0,1.0423316660253943,4.0,1.0386658330126972,2.0,1.0386658330126972,16.0,1.0386658330126972,5.0,1.0423316660253943,22.0,1.0000173143516737,12.0,2.0,20.0,2.0,27.0,1.0125769526741055,24.0,1.331686225471335,13.0,1.3253453251250482,7.0;14;1394
Degree;Q577028;Q1205964;Q577028,<P141,Q211005,P141>,Q41181,P138>,Q1375077,P54>,Q911463,<P735,Q429025,P735>,Q848513,<P19,Q1156423,P47>,Q1206076,<P47,Q961555,P47>,Q1184757,<P47,Q1205964;3.0,1.019564255482878,12906.0,1.019564255482878,8.0,1.0215371296652558,13.0,1.220490573297422,11.0,1.0998143516737207,22.0,1.0998143516737207,5.0,1.3253453251250482,11.0,1.331686225471335,17.0,1.331686225471335,7.0,1.331686225471335,17.0,1.331686225471335,5.0;12;899
Degree;Q858716;Q92503;Q858716,<P31,Q476028,P31>,Q1389887,P54>,Q1599854,<P19,Q521510,P19>,Q1243694,<P463,Q414188,P463>,Q92503;3.0,2.0,5912.0,2.0,4.0,1.220490573297422,15.0,1.3253453251250482,14.0,1.3253453251250482,8.0,1.0518228164678722,624.0,1.0518228164678722,10.0;8;2077
Degree;Q890099;Q791124;Q890099,<P131,Q510636,P19>,Q390037,<P22,Q170068,<P135,Q263985,P149>,Q403322,<P708,Q876775,P708>,Q1555501,<P149,Q911397,P149>,Q875994,<P708,Q944581,P708>,Q791124;5.0,1.2925711812235474,8.0,1.3253453251250482,8.0,1.018825509811466,20.0,1.0058676414005387,10.0,1.005136590996537,11.0,1.0013505194305503,10.0,1.0013505194305503,7.0,1.005136590996537,27.0,1.005136590996537,11.0,1.0013505194305503,28.0,1.0013505194305503,6.0;12;340
Degree;Q160318;Q280889;Q160318,P112>,Q117815,<P1142,Q216669,P1142>,Q1508640,P102>,Q539845,<P69,Q633561,P69>,Q713364,<P108,Q160229,<P414,Q617426,P414>,Q646741,<P159,Q15619,<P47,Q15635,P131>,Q280889;23.0,1.0040457868410928,10.0,1.002088303193536,12.0,1.002088303193536,6.0,1.0501616006156214,16.0,1.0718141592920354,20.0,1.0718141592920354,9.0,1.0401308195459793,17.0,1.0018526356290882,15.0,1.0018526356290882,10.0,1.0264794151596768,28.0,1.331686225471335,20.0,1.2925711812235474,3.0;13;1112
Degree;Q975656;Q225943;Q975656,<P360,Q572824,P360>,Q1266614,P1456>,Q675678,P20>,Q1449666,<P19,Q692946,<P31,Q681026,P31>,Q209857,<P31,Q6266,P31>,Q333049,P279>,Q992401,P1891>,Q1481957,<P1891,Q543386,P138>,Q495201,P1376>,Q937736,P20>,Q225943;1.0,1.0161812235475183,1184.0,1.0161812235475183,3.0,1.0006271642939593,23.0,1.1566323585994613,5.0,1.3253453251250482,7.0,2.0,19.0,2.0,17.0,2.0,15.0,2.0,3.0,1.0386658330126972,4.0,1.0003693728357061,6.0,1.0003693728357061,5.0,1.0215371296652558,18.0,1.0074874951904578,12.0,1.1566323585994613,10.0;16;1397
Degree;Q865092;Q470646;Q865092,<P161,Q349690,P161>,Q905432,<P161,Q928362,P161>,Q1367668,<P58,Q99569,P58>,Q1217480,<P57,Q78402,<P19,Q459769,P20>,Q674977,<P54,Q552960,<P118,Q1476473,P118>,Q470646;7.0,1.1394940361677568,35.0,1.1394940361677568,11.0,1.1394940361677568,10.0,1.1394940361677568,30.0,1.017391304347826,16.0,1.017391304347826,14.0,1.0177856868026165,18.0,1.3253453251250482,8.0,1.1566323585994613,14.0,1.220490573297422,9.0,1.0041669873028087,10.0,1.0041669873028087,9.0;13;1007
Degree;Q856413;Q781128;Q856413,<P17,Q183,<P530,Q215,P17>,Q781128;1.0,1.3971017699115045,201942.0,1.0016968064640246,2065.0,1.3971017699115045,3.0;4;2180
Degree;Q219626;Q156606;Q219626,P2176>,Q114085,<P2176,Q417813,<P2175,Q167844,P2175>,Q248466,P2176>,Q259626,P279>,Q356713,<P828,Q335130,P171>,Q683881,<P31,Q213907,P31>,Q156606;10.0,1.0017141208156983,12.0,1.0017141208156983,9.0,1.0016362062331665,7.0,1.0016362062331665,23.0,1.0017141208156983,18.0,1.0386658330126972,9.0,1.0002953058868795,12.0,1.044128510965756,4.0,2.0,67.0,2.0,5.0;11;745
Degree;Q971483;Q902654;Q971483,<P159,Q138648,P190>,Q505208,P20>,Q1320564,P2515>,Q1091234,<P161,Q676808,P161>,Q1322269,<P57,Q386024,P57>,Q1248708,<P162,Q902654;3.0,1.0264794151596768,55.0,1.0360859946133127,12.0,1.1566323585994613,19.0,1.0009965371296652,24.0,1.1394940361677568,14.0,1.1394940361677568,23.0,1.0177856868026165,15.0,1.0177856868026165,9.0,1.0133282031550597,20.0;10;544
Degree;Q1034084;Q1267492;Q1034084,<P19,Q390946,P36>,Q1054981,P131>,Q756660,P131>,Q305020,P20>,Q833623,<P735,Q493190,P735>,Q890703,<P19,Q156828,P19>,Q65980,<P20,Q208807,P361>,Q1267492;4.0,1.3253453251250482,20.0,1.0126558291650636,8.0,1.2925711812235474,51.0,1.2925711812235474,4.0,1.1566323585994613,14.0,1.0998143516737207,20.0,1.0998143516737207,6.0,1.3253453251250482,48.0,1.3253453251250482,5.0,1.1566323585994613,19.0,1.0423316660253943,3.0;12;1128
Degree;Q270388;Q548622;Q270388,<P135,Q203209,P101>,Q118754,<P101,Q1569950,P136>,Q351126,P793>,Q586235,<P149,Q162324,P149>,Q1148666,<P137,Q876720,P137>,Q1069301,<P31,Q1363599,<P366,Q178512,P31>,Q1325591,P137>,Q548622;14.0,1.0058676414005387,24.0,1.0087370142362446,5.0,1.0087370142362446,4.0,1.0944113120430936,8.0,1.0025115429011158,15.0,1.005136590996537,25.0,1.005136590996537,9.0,1.0115419392073874,17.0,1.0115419392073874,3.0,2.0,8.0,1.0025365525202001,75.0,2.0,56.0,1.0115419392073874,7.0;14;1866
Degree;Q96293;Q466103;Q96293,<P19,Q2936,P19>,Q92444,P58>,Q1277787,<P161,Q1390607,P161>,Q689225,<P161,Q254635,<P737,Q188987,P50>,Q466103;19.0,1.3253453251250482,466.0,1.3253453251250482,11.0,1.017391304347826,13.0,1.1394940361677568,12.0,1.1394940361677568,23.0,1.1394940361677568,25.0,1.0032983839938439,37.0,1.0082983839938437,6.0;9;993
Degree;Q643369;Q806392;Q643369,<P421,Q6828,P421>,Q1540498,P19>,Q737645,<P413,Q810927,<P641,Q171038,<P279,Q216048,P31>,Q183018,P641>,Q806392;3.0,1.1286841092727973,2546.0,1.1286841092727973,7.0,1.3253453251250482,6.0,1.0365015390534822,10.0,1.113674490188534,13.0,1.0386658330126972,45.0,2.0,77.0,1.113674490188534,2.0;9;1550
Degree;Q172825;Q1069758;Q172825,<P20,Q123709,<P37,Q14549,P1889>,Q9314,P921>,Q973006,<P921,Q23492,P31>,Q262828,P364>,Q1353408,<P161,Q16836,<P66,Q1209086,P150>,Q59184,P19>,Q1069758;4.0,1.1566323585994613,129.0,1.0040563678337822,22.0,1.0030328972681801,18.0,1.006919007310504,3.0,1.006919007310504,4.0,2.0,14.0,1.0383089649865334,18.0,1.1394940361677568,15.0,1.000081762216237,9.0,1.0888851481338977,27.0,1.3253453251250482,23.0;12;1331
Degree;Q928638;Q1599421;Q928638,<P69,Q414052,P69>,Q91796,P161>,Q1304880,<P161,Q1444259,<P19,Q2752,P19>,Q792350,<P108,Q883284,P108>,Q1599421;8.0,1.0718141592920354,186.0,1.0718141592920354,11.0,1.1394940361677568,11.0,1.1394940361677568,6.0,1.3253453251250482,48.0,1.3253453251250482,7.0,1.0401308195459793,31.0,1.0401308195459793,10.0;9;939
Degree;Q431103;Q783463;Q431103,<P106,Q753110,P106>,Q354565,<P19,Q79245,<P131,Q487731,P131>,Q79606,P19>,Q38203,<P1050,Q843356,P1050>,Q1396646,<P1066,Q783463;5.0,1.4119863409003464,3760.0,1.4119863409003464,10.0,1.3253453251250482,6.0,1.2925711812235474,15.0,1.2925711812235474,8.0,1.3253453251250482,20.0,1.001897845325125,6.0,1.001897845325125,12.0,1.0038899576760292,7.0;10;732
Degree;Q953229;Q1535748;Q953229,<P178,Q150001,<P159,Q1203862,P131>,Q147286,P276>,Q595722,<P31,Q1190781,P31>,Q736832,<P186,Q127418,P366>,Q622368,P527>,Q192401,<P279,Q165447,P279>,Q69158,P1056>,Q1139197,<P749,Q1521910,P156>,Q1414376,P750>,Q1152663,<P161,Q257756,P161>,Q1198352,<P272,Q1535748;5.0,1.004618122354752,17.0,1.0264794151596768,13.0,1.2925711812235474,6.0,1.0091833397460561,5.0,2.0,10.0,2.0,4.0,1.0051683339746056,20.0,1.0025365525202001,4.0,1.0243353212774144,4.0,1.0386658330126972,9.0,1.0386658330126972,3.0,1.0015390534821085,9.0,1.0014794151596769,8.0,1.0405540592535591,7.0,1.00902558676414,17.0,1.1394940361677568,22.0,1.1394940361677568,26.0,1.008278183916891,5.0;19;1103
Degree;Q819314;Q167943;Q819314,P36>,Q955885,P150>,Q607499,P47>,Q165784,<P150,Q921417,P131>,Q289267,P19>,Q75573,<P54,Q779116,P54>,Q387450,<P54,Q910657,P54>,Q958264,<P19,Q179815,P937>,Q167943;10.0,1.0126558291650636,8.0,1.0888851481338977,17.0,1.331686225471335,19.0,1.0888851481338977,6.0,1.2925711812235474,8.0,1.3253453251250482,11.0,1.220490573297422,11.0,1.220490573297422,15.0,1.220490573297422,19.0,1.220490573297422,7.0,1.3253453251250482,60.0,1.0606031165833012,4.0;13;617
Degree;Q597896;Q122524;Q597896,<P131,Q33788,<P31,Q161243,P279>,Q734818,P31>,Q151938,P47>,Q698162,P1366>,Q559217,<P1365,Q1501803,<P361,Q190861,<P6,Q213542,<P19,Q158216,P19>,Q122524;4.0,1.2925711812235474,169.0,2.0,17.0,1.0386658330126972,7.0,2.0,12.0,1.331686225471335,17.0,1.0011610234705657,17.0,1.0011552520200078,5.0,1.0423316660253943,6.0,1.000889765294344,21.0,1.3253453251250482,24.0,1.3253453251250482,7.0;12;830
Degree;Q184601;Q260302;Q184601,<P159,Q64267,<P131,Q121410,P131>,Q65195,<P190,Q100044,<P417,Q160922,<P841,Q2719,P841>,Q158504,P417>,Q1283696,<P17,Q221,P17>,Q260302;3.0,1.0264794151596768,22.0,1.2925711812235474,28.0,1.2925711812235474,9.0,1.0360859946133127,18.0,1.0016246633320507,16.0,1.0006319738360907,5.0,1.0006319738360907,14.0,1.0016246633320507,8.0,1.3971017699115045,920.0,1.3971017699115045,2.0;11;2104
Degree;Q1123307;Q1189091;Q1123307,<P17,Q28,P17>,Q1464091,P54>,Q1188981,<P735,Q639292,P735>,Q1189091;1.0,1.3971017699115045,20696.0,1.3971017699115045,14.0,1.220490573297422,5.0,1.0998143516737207,316.0,1.0998143516737207,6.0;6;1992
Degree;Q1173449;Q1028253;Q1173449,<P131,Q1400,P551>,Q155985,<P512,Q191701,P512>,Q104553,<P106,Q758225,P106>,Q749202,<P1344,Q473716,P607>,Q716001,<P20,Q548097,P20>,Q1028253;3.0,1.2925711812235474,1405.0,1.0064813389765295,16.0,1.006346671796845,8.0,1.006346671796845,10.0,1.4119863409003464,20.0,1.4119863409003464,10.0,1.0817929973066565,16.0,1.0199663332050788,12.0,1.1566323585994613,29.0,1.1566323585994613,4.0;11;1146
Degree;Q74481;Q1228287;Q74481,<P19,Q365,P19>,Q448158,P1346>,Q265672,<P1346,Q446442,P1346>,Q894986,<P1346,Q1238065,<P19,Q829292,<P47,Q532154,P47>,Q1228287;5.0,1.3253453251250482,3647.0,1.3253453251250482,17.0,1.012272989611389,22.0,1.012272989611389,16.0,1.012272989611389,21.0,1.012272989611389,4.0,1.3253453251250482,19.0,1.331686225471335,17.0,1.331686225471335,15.0;10;1516
Degree;Q912197;Q1526270;Q912197,<P171,Q831376,<P171,Q845411,<P171,Q26012,<P171,Q25222,P180>,Q1015150,<P180,Q898879,<P31,Q1229071,P31>,Q288295,P417>,Q46939,<P47,Q46297,<P47,Q47036,P190>,Q984155,<P190,Q51111,<P131,Q13993,P131>,Q1526270;4.0,1.044128510965756,32.0,1.044128510965756,3.0,1.044128510965756,18.0,1.044128510965756,12.0,1.006631396691035,15.0,1.006631396691035,2.0,2.0,13.0,2.0,13.0,1.0016246633320507,20.0,1.331686225471335,25.0,1.331686225471335,22.0,1.0360859946133127,11.0,1.0360859946133127,17.0,1.2925711812235474,29.0,1.2925711812235474,2.0;16;1428
Degree;Q311332;Q1542584;Q311332,<P106,Q41583,P106>,Q1378304,<P413,Q589410,P413>,Q1233083,<P20,Q984721,<P190,Q69693,<P131,Q834,P131>,Q1542584;8.0,1.4119863409003464,271.0,1.4119863409003464,6.0,1.0365015390534822,21.0,1.0365015390534822,11.0,1.1566323585994613,16.0,1.0360859946133127,13.0,1.2925711812235474,750.0,1.2925711812235474,2.0;9;2091
Degree;Q1439419;Q946350;Q1439419,<P137,Q512482,P137>,Q212016,<P176,Q489243,P176>,Q257257,<P1071,Q42057,P19>,Q21001,<P102,Q22794,P102>,Q319920,<P19,Q50332,P19>,Q626806,<P734,Q854795,P734>,Q496008,<P106,Q859528,P106>,Q946350;6.0,1.0115419392073874,5.0,1.0115419392073874,4.0,1.0107195075028856,9.0,1.0107195075028856,4.0,1.0009301654482494,12.0,1.3253453251250482,11.0,1.0501616006156214,9.0,1.0501616006156214,6.0,1.3253453251250482,4.0,1.3253453251250482,7.0,1.0122046941131204,9.0,1.0122046941131204,15.0,1.4119863409003464,1994.0,1.4119863409003464,5.0;15;2290
Degree;Q1387984;Q1516806;Q1387984,<P131,Q490302,<P190,Q245095,P47>,Q243376,P47>,Q239761,<P190,Q265110,P159>,Q203550,P176>,Q186187,<P279,Q384127,P279>,Q1463050,<P176,Q478214,<P452,Q192127,P452>,Q645525,<P159,Q16553,P159>,Q1516806;3.0,1.2925711812235474,55.0,1.0360859946133127,34.0,1.331686225471335,21.0,1.331686225471335,19.0,1.0360859946133127,17.0,1.0264794151596768,7.0,1.0107195075028856,3.0,1.0386658330126972,4.0,1.0386658330126972,6.0,1.0107195075028856,20.0,1.004775875336668,6.0,1.004775875336668,4.0,1.0264794151596768,189.0,1.0264794151596768,2.0;15;1920
Degree;Q1089761;Q133594;Q1089761,<P131,Q1904,P131>,Q302126,<P1419,Q42344,<P1535,Q676413,<P527,Q12507,P138>,Q786358,<P279,Q419804,<P527,Q629,P527>,Q133594;3.0,1.2925711812235474,525.0,1.2925711812235474,4.0,1.0000827241246633,14.0,1.0001587148903424,5.0,1.0243353212774144,25.0,1.0215371296652558,5.0,1.0386658330126972,5.0,1.0243353212774144,1248.0,1.0243353212774144,3.0;10;2136
Degree;Q1023002;Q209116;Q1023002,<P131,Q375996,<P47,Q376616,<P47,Q376640,P131>,Q1023040,<P138,Q37559,<P138,Q102798,P31>,Q418863,<P279,Q906709,<P31,Q11173,P31>,Q209116;3.0,1.2925711812235474,21.0,1.331686225471335,11.0,1.331686225471335,13.0,1.2925711812235474,5.0,1.0215371296652558,8.0,1.0215371296652558,8.0,2.0,5.0,1.0386658330126972,2.0,2.0,6646.0,2.0,1.0;11;2257
